index,x0,x1,layer,weight,rho,delta,nh,isSeed,clusterId
49128,95.88,-24.77,49,1,5.5,999,-1,0,-1
49129,98.05,-26.06,49,1,5.5,999,-1,0,-1
49130,49.11,-230.86,49,1,5.5,999,-1,0,-1
49131,44.94,-228.7,49,1,5.5,999,-1,0,-1
49132,47.76,-229.63,49,1,5.5,999,-1,0,-1
49133,48.11,-229.61,49,1,5.5,999,-1,0,-1
49134,48.12,-230.73,49,1,5.5,999,-1,0,-1
49135,46.72,-226.77,49,1,5.5,999,-1,0,-1
49136,46.52,-228.81,49,1,5.5,999,-1,0,-1
49137,47.12,-230.58,49,1,5.5,999,-1,0,-1
49138,47.88,-228.76,49,1,5.5,999,-1,0,-1
49139,47.62,-227.37,49,1,5.5,999,-1,0,-1
49140,-64.17,-97.43,49,1,11,999,-1,0,-1
49141,-64.97,-98.02,49,1,12,999,-1,0,-1
49142,-65.99,-98.69,49,1,13,999,-1,0,-1
49143,-60.88,-94.1,49,1,10.5,999,-1,0,-1
49144,-62.58,-94.6,49,1,10.5,999,-1,0,-1
49145,-64.63,-97.07,49,1,11,999,-1,0,-1
49146,-68.15,-99.71,49,1,15,999,-1,0,-1
49147,-66.17,-100.08,49,1,12.5,999,-1,0,-1
49148,-61.52,-95.81,49,1,10.5,999,-1,0,-1
49149,-63.19,-96.2,49,1,10.5,999,-1,0,-1
49150,-205.56,91.82,49,1,5.5,999,-1,0,-1
49151,-202.83,90.91,49,1,5.5,999,-1,0,-1
49152,-205.41,89.38,49,1,5.5,999,-1,0,-1
49153,-202.72,87.62,49,1,5.5,999,-1,0,-1
49154,-203.51,93.58,49,1,5.5,999,-1,0,-1
49155,-206.81,91.47,49,1,5.5,999,-1,0,-1
49156,-204.5,88.28,49,1,5.5,999,-1,0,-1
49157,-204.83,94.1,49,1,5.5,999,-1,0,-1
49158,-203.68,88.87,49,1,5.5,999,-1,0,-1
49159,-208.09,91.43,49,1,6,999,-1,0,-1
49160,133.83,150.93,49,1,6.5,999,-1,0,-1
49161,132.89,151.94,49,1,6.5,999,-1,0,-1
49162,128.71,151.66,49,1,6,999,-1,0,-1
49163,131.35,150.38,49,1,6.5,999,-1,0,-1
49164,131.97,152.12,49,1,6.5,999,-1,0,-1
49165,133.19,151.75,49,1,6.5,999,-1,0,-1
49166,133.14,149.89,49,1,6.5,999,-1,0,-1
49167,136.24,153.33,49,1,10.5,999,-1,0,-1
49168,133.05,152.46,49,1,6.5,999,-1,0,-1
49169,132.94,148.97,49,1,6.5,999,-1,0,-1
49170,-139.34,-228.58,49,1,5.5,999,-1,0,-1
49171,-138.04,-235.6,49,1,5.5,999,-1,0,-1
49172,-139.64,-233.27,49,1,5.5,999,-1,0,-1
49173,-135.72,-233.37,49,1,5.5,999,-1,0,-1
49174,-137.86,-233.76,49,1,5.5,999,-1,0,-1
49175,-134.59,-230.59,49,1,5.5,999,-1,0,-1
49176,-136.75,-228.81,49,1,5.5,999,-1,0,-1
49177,-138.39,-232.93,49,1,5.5,999,-1,0,-1
49178,-137.48,-234.57,49,1,5.5,999,-1,0,-1
49179,-137.12,-232.66,49,1,5.5,999,-1,0,-1
49180,151.25,147.92,49,1,15,999,-1,0,-1
49181,153.29,146.45,49,1,11.5,999,-1,0,-1
49182,152.7,149.3,49,1,14,999,-1,0,-1
49183,149.62,146.59,49,1,15.5,999,-1,0,-1
49184,152.65,148.23,49,1,13,999,-1,0,-1
49185,154.36,144.83,49,1,10.5,999,-1,0,-1
49186,154.27,149.73,49,1,11,999,-1,0,-1
49187,152.69,149.64,49,1,14,999,-1,0,-1
49188,151.61,151.43,49,1,14.5,999,-1,0,-1
49189,151.52,149.52,49,1,14.5,999,-1,0,-1
49190,-67.32,235.05,49,1,5.5,999,-1,0,-1
49191,-67.4,237.3,49,1,5.5,999,-1,0,-1
49192,-65.93,237.19,49,1,5.5,999,-1,0,-1
49193,-65.4,234.25,49,1,5.5,999,-1,0,-1
49194,-65.04,234.46,49,1,5.5,999,-1,0,-1
49195,-65.69,234.17,49,1,5.5,999,-1,0,-1
49196,-65.67,235.21,49,1,5.5,999,-1,0,-1
49197,-64.07,235.44,49,1,5.5,999,-1,0,-1
49198,-63.22,236.89,49,1,5.5,999,-1,0,-1
49199,-66.59,235.99,49,1,5.5,999,-1,0,-1
49200,42.93,217.65,49,1,8,999,-1,0,-1
49201,45.94,219.54,49,1,8,999,-1,0,-1
49202,47.11,216.39,49,1,10.5,999,-1,0,-1
49203,47.95,225.63,49,1,5.5,999,-1,0,-1
49204,41.19,220.36,49,1,5.5,999,-1,0,-1
49205,48.31,216.95,49,1,10.5,999,-1,0,-1
49206,43.88,218.88,49,1,8,999,-1,0,-1
49207,43.69,221.12,49,1,6,999,-1,0,-1
49208,44.61,223.75,49,1,5.5,999,-1,0,-1
49209,46.5,219.06,49,1,9,999,-1,0,-1
49210,137.95,-157.04,49,1,8,999,-1,0,-1
49211,134.88,-157.8,49,1,10,999,-1,0,-1
49212,140.12,-153.48,49,1,5.5,999,-1,0,-1
49213,137.62,-151.93,49,1,5.5,999,-1,0,-1
49214,141.64,-154.53,49,1,5.5,999,-1,0,-1
49215,136.85,-156.34,49,1,8,999,-1,0,-1
49216,138.25,-156.43,49,1,8,999,-1,0,-1
49217,143.21,-157.97,49,1,8.5,999,-1,0,-1
49218,139.19,-157.06,49,1,8,999,-1,0,-1
49219,140.2,-153.28,49,1,5.5,999,-1,0,-1
49220,56.89,205.36,49,1,8.5,999,-1,0,-1
49221,57.22,205.06,49,1,8.5,999,-1,0,-1
49222,56.32,202.28,49,1,7,999,-1,0,-1
49223,57.23,202.26,49,1,7,999,-1,0,-1
49224,55.89,204.29,49,1,8.5,999,-1,0,-1
49225,54.27,200.42,49,1,6.5,999,-1,0,-1
49226,54.63,202.56,49,1,8.5,999,-1,0,-1
49227,59.65,203.93,49,1,6.5,999,-1,0,-1
49228,57.46,200.65,49,1,6.5,999,-1,0,-1
49229,54.94,204.69,49,1,8.5,999,-1,0,-1
49230,-93.12,-25.36,49,1,19.5,999,-1,0,-1
49231,-99.26,-23.27,49,1,17,999,-1,0,-1
49232,-99.92,-19.66,49,1,14,999,-1,0,-1
49233,-95.05,-23.87,49,1,19,999,-1,0,-1
49234,-95.39,-25.45,49,1,17.5,999,-1,0,-1
49235,-96.75,-20.79,49,1,19.5,999,-1,0,-1
49236,-95.27,-25.61,49,1,17.5,999,-1,0,-1
49237,-93.83,-21.73,49,1,21,999,-1,0,-1
49238,-97.52,-21.35,49,1,19.5,999,-1,0,-1
49239,-96.06,-25.73,49,1,17.5,999,-1,0,-1
49240,109.12,70.04,49,1,5.5,999,-1,0,-1
49241,111.94,71.43,49,1,5.5,999,-1,0,-1
49242,110.09,73.16,49,1,5.5,999,-1,0,-1
49243,108.09,73.16,49,1,5.5,999,-1,0,-1
49244,106.16,72.58,49,1,5.5,999,-1,0,-1
49245,110.38,75.62,49,1,5.5,999,-1,0,-1
49246,107.48,75.95,49,1,5.5,999,-1,0,-1
49247,112.51,75.85,49,1,5.5,999,-1,0,-1
49248,109.39,72.23,49,1,5.5,999,-1,0,-1
49249,106.78,73.58,49,1,5.5,999,-1,0,-1
49250,-188.93,1.21,49,1,5.5,999,-1,0,-1
49251,-188.05,-0.64,49,1,5.5,999,-1,0,-1
49252,-193.43,-3.47,49,1,5.5,999,-1,0,-1
49253,-191.55,-2.5,49,1,5.5,999,-1,0,-1
49254,-193.35,-1.65,49,1,5.5,999,-1,0,-1
49255,-197.63,-3.18,49,1,5.5,999,-1,0,-1
49256,-192.8,-2.68,49,1,5.5,999,-1,0,-1
49257,-193.37,-2.07,49,1,5.5,999,-1,0,-1
49258,-193.34,1.01,49,1,5.5,999,-1,0,-1
49259,-190.68,-2.17,49,1,5.5,999,-1,0,-1
49260,117.52,24.7,49,1,11,999,-1,0,-1
49261,116.08,23.53,49,1,11,999,-1,0,-1
49262,120.58,29.84,49,1,11,999,-1,0,-1
49263,113.69,21.92,49,1,6.5,999,-1,0,-1
49264,115.98,28.15,49,1,11,999,-1,0,-1
49265,115.31,19.18,49,1,11,999,-1,0,-1
49266,111.29,25.17,49,1,6.5,999,-1,0,-1
49267,114.76,22.66,49,1,6.5,999,-1,0,-1
49268,114.47,23.23,49,1,6.5,999,-1,0,-1
49269,115.7,25.65,49,1,11,999,-1,0,-1
49270,208.29,-5.84,49,1,5.5,999,-1,0,-1
49271,209.81,-6.99,49,1,5.5,999,-1,0,-1
49272,208.17,-8.23,49,1,5.5,999,-1,0,-1
49273,214.73,-2.73,49,1,5.5,999,-1,0,-1
49274,210.05,-5.08,49,1,5.5,999,-1,0,-1
49275,211.68,-3.45,49,1,5.5,999,-1,0,-1
49276,212.38,-3.6,49,1,5.5,999,-1,0,-1
49277,211.51,-6.4,49,1,5.5,999,-1,0,-1
49278,208.32,-4.6,49,1,5.5,999,-1,0,-1
49279,210.06,-5.91,49,1,5.5,999,-1,0,-1
49280,-231.16,83.64,49,1,5.5,999,-1,0,-1
49281,-227.25,84.13,49,1,5.5,999,-1,0,-1
49282,-230.58,85.66,49,1,5.5,999,-1,0,-1
49283,-231.63,82.18,49,1,5.5,999,-1,0,-1
49284,-229.26,82.4,49,1,5.5,999,-1,0,-1
49285,-226.11,84.82,49,1,5.5,999,-1,0,-1
49286,-231.62,82.06,49,1,5.5,999,-1,0,-1
49287,-227.33,83.35,49,1,5.5,999,-1,0,-1
49288,-229.83,84.02,49,1,5.5,999,-1,0,-1
49289,-229.93,83.3,49,1,5.5,999,-1,0,-1
49290,82.16,-96.62,49,1,9.5,999,-1,0,-1
49291,81.41,-101.62,49,1,5.5,999,-1,0,-1
49292,78.09,-104.06,49,1,5.5,999,-1,0,-1
49293,86.26,-96.61,49,1,9.5,999,-1,0,-1
49294,79.21,-101.23,49,1,5.5,999,-1,0,-1
49295,80.8,-102.42,49,1,5.5,999,-1,0,-1
49296,84.24,-98.98,49,1,9.5,999,-1,0,-1
49297,80.83,-102.7,49,1,5.5,999,-1,0,-1
49298,77.51,-98.96,49,1,9.5,999,-1,0,-1
49299,81.34,-102.86,49,1,5.5,999,-1,0,-1
49300,134.13,-173.99,49,1,9,999,-1,0,-1
49301,135.99,-174.8,49,1,9,999,-1,0,-1
49302,135.92,-175.73,49,1,6,999,-1,0,-1
49303,131.09,-176.53,49,1,6,999,-1,0,-1
49304,135.68,-173.74,49,1,8.5,999,-1,0,-1
49305,133.23,-175.04,49,1,6,999,-1,0,-1
49306,134.17,-177.35,49,1,6,999,-1,0,-1
49307,134.46,-176.88,49,1,6,999,-1,0,-1
49308,133.07,-176.99,49,1,6,999,-1,0,-1
49309,138.79,-180.1,49,1,6,999,-1,0,-1
49310,159.75,151.93,49,1,10.5,999,-1,0,-1
49311,158.82,153.82,49,1,10.5,999,-1,0,-1
49312,159.52,153.27,49,1,10.5,999,-1,0,-1
49313,161.54,150.96,49,1,10.5,999,-1,0,-1
49314,162.12,150.72,49,1,10.5,999,-1,0,-1
49315,160.46,155.74,49,1,10.5,999,-1,0,-1
49316,163.06,152.84,49,1,10.5,999,-1,0,-1
49317,157.35,150.93,49,1,10.5,999,-1,0,-1
49318,161.06,152.07,49,1,10.5,999,-1,0,-1
49319,156.91,152.59,49,1,10.5,999,-1,0,-1
49320,2.38,103.81,49,1,6,999,-1,0,-1
49321,0.19,101.51,49,1,6,999,-1,0,-1
49322,4.16,103.27,49,1,5.5,999,-1,0,-1
49323,2.62,107.21,49,1,5.5,999,-1,0,-1
49324,3,102.73,49,1,6,999,-1,0,-1
49325,2.9,101.16,49,1,6,999,-1,0,-1
49326,1.85,108.25,49,1,5.5,999,-1,0,-1
49327,5.41,107.35,49,1,5.5,999,-1,0,-1
49328,-0.24,102.71,49,1,6,999,-1,0,-1
49329,5,107.6,49,1,5.5,999,-1,0,-1
49330,-25.59,-239.55,49,1,10.5,999,-1,0,-1
49331,-27.5,-239.53,49,1,10.5,999,-1,0,-1
49332,-27.69,-237.98,49,1,10.5,999,-1,0,-1
49333,-26.27,-238.28,49,1,10.5,999,-1,0,-1
49334,-30.18,-239.23,49,1,10.5,999,-1,0,-1
49335,-29.61,-238.61,49,1,10.5,999,-1,0,-1
49336,-29.75,-237.72,49,1,10.5,999,-1,0,-1
49337,-29.89,-238.44,49,1,10.5,999,-1,0,-1
49338,-24.61,-241.64,49,1,10.5,999,-1,0,-1
49339,-28.07,-243.1,49,1,10.5,999,-1,0,-1
49340,-129.69,10.22,49,1,15.5,999,-1,0,-1
49341,-129.65,8,49,1,15,999,-1,0,-1
49342,-126.58,7.71,49,1,15,999,-1,0,-1
49343,-128.93,6.55,49,1,15,999,-1,0,-1
49344,-130.25,4.86,49,1,12.5,999,-1,0,-1
49345,-129.5,10.16,49,1,15.5,999,-1,0,-1
49346,-130.25,9.85,49,1,13,999,-1,0,-1
49347,-130.45,6.34,49,1,12.5,999,-1,0,-1
49348,-131,10.06,49,1,13,999,-1,0,-1
49349,-130.59,11.77,49,1,13,999,-1,0,-1
49350,-114.44,8.68,49,1,10.5,999,-1,0,-1
49351,-115.26,9.46,49,1,10.5,999,-1,0,-1
49352,-115.33,7.17,49,1,10.5,999,-1,0,-1
49353,-114.66,7.86,49,1,10.5,999,-1,0,-1
49354,-115.46,8.94,49,1,10.5,999,-1,0,-1
49355,-118.51,6.68,49,1,11.5,999,-1,0,-1
49356,-113.58,11.21,49,1,10.5,999,-1,0,-1
49357,-111.91,9.69,49,1,10.5,999,-1,0,-1
49358,-112.32,11.32,49,1,10.5,999,-1,0,-1
49359,-109.98,10.42,49,1,8,999,-1,0,-1
49360,126.06,-38.26,49,1,5.5,999,-1,0,-1
49361,126.51,-31.4,49,1,5.5,999,-1,0,-1
49362,125.47,-32.81,49,1,5.5,999,-1,0,-1
49363,125.17,-32.88,49,1,5.5,999,-1,0,-1
49364,127.55,-34.89,49,1,5.5,999,-1,0,-1
49365,127.37,-35.62,49,1,5.5,999,-1,0,-1
49366,124.87,-29.78,49,1,5.5,999,-1,0,-1
49367,125.71,-32.04,49,1,5.5,999,-1,0,-1
49368,126.31,-36.83,49,1,5.5,999,-1,0,-1
49369,124.99,-34.21,49,1,5.5,999,-1,0,-1
49370,-230.01,211.55,49,1,5.5,999,-1,0,-1
49371,-232.63,213.02,49,1,5.5,999,-1,0,-1
49372,-232.96,214.36,49,1,5.5,999,-1,0,-1
49373,-229.44,214.23,49,1,5.5,999,-1,0,-1
49374,-234.81,211.62,49,1,5.5,999,-1,0,-1
49375,-234.34,213.19,49,1,5.5,999,-1,0,-1
49376,-232.42,214.85,49,1,5.5,999,-1,0,-1
49377,-230.87,213.88,49,1,5.5,999,-1,0,-1
49378,-232.82,211.71,49,1,5.5,999,-1,0,-1
49379,-231.38,213.15,49,1,5.5,999,-1,0,-1
49380,82.93,-81.59,49,1,8,999,-1,0,-1
49381,81.75,-79.35,49,1,7,999,-1,0,-1
49382,81.29,-81.71,49,1,8.5,999,-1,0,-1
49383,83.57,-81.6,49,1,7.5,999,-1,0,-1
49384,81.24,-84.88,49,1,10.5,999,-1,0,-1
49385,81.39,-81.45,49,1,8,999,-1,0,-1
49386,82.96,-80.51,49,1,7.5,999,-1,0,-1
49387,86.23,-79.57,49,1,7,999,-1,0,-1
49388,81.82,-82.47,49,1,9,999,-1,0,-1
49389,79.39,-81.33,49,1,8,999,-1,0,-1
49390,-172.64,142.56,49,1,10.5,999,-1,0,-1
49391,-168.81,140.22,49,1,9.5,999,-1,0,-1
49392,-171.37,142.1,49,1,10.5,999,-1,0,-1
49393,-169.84,142.39,49,1,10.5,999,-1,0,-1
49394,-170.96,143.72,49,1,10.5,999,-1,0,-1
49395,-169.53,141.68,49,1,10,999,-1,0,-1
49396,-169.85,145.21,49,1,10.5,999,-1,0,-1
49397,-174.85,141.71,49,1,11,999,-1,0,-1
49398,-171.14,141.82,49,1,10.5,999,-1,0,-1
49399,-168.6,142.88,49,1,10.5,999,-1,0,-1
49400,-187,162.36,49,1,10.5,999,-1,0,-1
49401,-187.61,161.72,49,1,10.5,999,-1,0,-1
49402,-188.06,164.15,49,1,10.5,999,-1,0,-1
49403,-188.6,162.46,49,1,10.5,999,-1,0,-1
49404,-186.95,162.46,49,1,10.5,999,-1,0,-1
49405,-186.44,157.25,49,1,11,999,-1,0,-1
49406,-186.18,160.59,49,1,10.5,999,-1,0,-1
49407,-186.66,164.28,49,1,10.5,999,-1,0,-1
49408,-188.43,159.74,49,1,10.5,999,-1,0,-1
49409,-189.27,163.84,49,1,10.5,999,-1,0,-1
49410,-164.83,-193.19,49,1,9.5,999,-1,0,-1
49411,-162.93,-196.34,49,1,10.5,999,-1,0,-1
49412,-166.15,-198.29,49,1,7,999,-1,0,-1
49413,-160.4,-193.82,49,1,10.5,999,-1,0,-1
49414,-164.95,-194.45,49,1,9.5,999,-1,0,-1
49415,-164.82,-189.43,49,1,8,999,-1,0,-1
49416,-165.72,-192.35,49,1,7,999,-1,0,-1
49417,-162.88,-192.71,49,1,10,999,-1,0,-1
49418,-163.09,-193.1,49,1,10,999,-1,0,-1
49419,-163.97,-195.3,49,1,10,999,-1,0,-1
49420,134.4,21.6,49,1,10,999,-1,0,-1
49421,131.31,24.35,49,1,10.5,999,-1,0,-1
49422,130.49,22.5,49,1,11,999,-1,0,-1
49423,131.7,27.58,49,1,10.5,999,-1,0,-1
49424,131.88,23.49,49,1,10.5,999,-1,0,-1
49425,133.41,24.39,49,1,10.5,999,-1,0,-1
49426,133.13,22.86,49,1,10.5,999,-1,0,-1
49427,129.73,24.49,49,1,11,999,-1,0,-1
49428,134.69,22.63,49,1,9.5,999,-1,0,-1
49429,133.61,24.59,49,1,10,999,-1,0,-1
49430,-75.99,-6.77,49,1,7,999,-1,0,-1
49431,-84.03,-10.45,49,1,15.5,999,-1,0,-1
49432,-82.94,-8.74,49,1,11.5,999,-1,0,-1
49433,-79.81,-11.65,49,1,13,999,-1,0,-1
49434,-84.65,-6.67,49,1,8.5,999,-1,0,-1
49435,-81.14,-11.19,49,1,13.5,999,-1,0,-1
49436,-79.46,-8.21,49,1,8,999,-1,0,-1
49437,-80.35,-11.57,49,1,13.5,999,-1,0,-1
49438,-80.06,-13.87,49,1,15,999,-1,0,-1
49439,-75.86,-9.92,49,1,9,999,-1,0,-1
49440,177.27,-125.45,49,1,6,999,-1,0,-1
49441,180.99,-125.74,49,1,6,999,-1,0,-1
49442,181.17,-129.73,49,1,6,999,-1,0,-1
49443,182.39,-126.25,49,1,6,999,-1,0,-1
49444,175.75,-128.38,49,1,6,999,-1,0,-1
49445,182.02,-125.9,49,1,6,999,-1,0,-1
49446,177.79,-126.69,49,1,6,999,-1,0,-1
49447,178.98,-127.76,49,1,6,999,-1,0,-1
49448,178.4,-126.82,49,1,6,999,-1,0,-1
49449,180.64,-127.97,49,1,6,999,-1,0,-1
49450,86.32,-208.81,49,1,6,999,-1,0,-1
49451,87.12,-205.85,49,1,6,999,-1,0,-1
49452,87.34,-206.78,49,1,6,999,-1,0,-1
49453,87.91,-210.69,49,1,5.5,999,-1,0,-1
49454,90.8,-207.99,49,1,6,999,-1,0,-1
49455,85.31,-205.99,49,1,6,999,-1,0,-1
49456,84.92,-209.28,49,1,6,999,-1,0,-1
49457,85.62,-211.95,49,1,5.5,999,-1,0,-1
49458,87.98,-205.88,49,1,6,999,-1,0,-1
49459,81.03,-205.13,49,1,6,999,-1,0,-1
49460,-63.45,-210.05,49,1,10.5,999,-1,0,-1
49461,-62.95,-207.21,49,1,10.5,999,-1,0,-1
49462,-59.53,-206.42,49,1,10.5,999,-1,0,-1
49463,-63.73,-205.77,49,1,10.5,999,-1,0,-1
49464,-61.66,-207.74,49,1,10.5,999,-1,0,-1
49465,-60.23,-209.72,49,1,10.5,999,-1,0,-1
49466,-64.68,-205.53,49,1,10.5,999,-1,0,-1
49467,-60.61,-209.69,49,1,10.5,999,-1,0,-1
49468,-65.49,-207.56,49,1,10,999,-1,0,-1
49469,-61.81,-206.78,49,1,10.5,999,-1,0,-1
49470,-0.53,-48.99,49,1,19,999,-1,0,-1
49471,1.25,-52.13,49,1,17,999,-1,0,-1
49472,3.82,-46.89,49,1,16,999,-1,0,-1
49473,-4.25,-48.79,49,1,20,999,-1,0,-1
49474,1.78,-51.22,49,1,16,999,-1,0,-1
49475,-2.31,-45.93,49,1,19,999,-1,0,-1
49476,0.63,-46.3,49,1,17,999,-1,0,-1
49477,-1.75,-46.76,49,1,19,999,-1,0,-1
49478,-0.46,-51.19,49,1,18,999,-1,0,-1
49479,1.63,-49.28,49,1,17,999,-1,0,-1
49480,-41.72,236.48,49,1,5.5,999,-1,0,-1
49481,-37.74,234.24,49,1,5.5,999,-1,0,-1
49482,-34.11,236.91,49,1,5.5,999,-1,0,-1
49483,-36.17,236.91,49,1,5.5,999,-1,0,-1
49484,-41.44,234.19,49,1,5.5,999,-1,0,-1
49485,-34.38,237.5,49,1,5.5,999,-1,0,-1
49486,-38.37,235.27,49,1,5.5,999,-1,0,-1
49487,-36.82,237.83,49,1,5.5,999,-1,0,-1
49488,-40.72,234.67,49,1,5.5,999,-1,0,-1
49489,-36.96,239.71,49,1,5.5,999,-1,0,-1
49490,-82.52,28.41,49,1,5.5,999,-1,0,-1
49491,-80.54,31.63,49,1,5.5,999,-1,0,-1
49492,-81.2,31.37,49,1,5.5,999,-1,0,-1
49493,-77.31,35.3,49,1,5.5,999,-1,0,-1
49494,-82.79,31.27,49,1,5.5,999,-1,0,-1
49495,-81.47,28.73,49,1,5.5,999,-1,0,-1
49496,-83.06,32.46,49,1,5.5,999,-1,0,-1
49497,-80.59,35.59,49,1,5.5,999,-1,0,-1
49498,-77.91,32.94,49,1,5.5,999,-1,0,-1
49499,-76.93,36.08,49,1,5.5,999,-1,0,-1
49500,-77.7,-114.44,49,1,8,999,-1,0,-1
49501,-77.83,-116.89,49,1,7,999,-1,0,-1
49502,-78.62,-110.67,49,1,9.5,999,-1,0,-1
49503,-81.21,-117.2,49,1,9,999,-1,0,-1
49504,-79.53,-114.61,49,1,9,999,-1,0,-1
49505,-81.17,-114.65,49,1,9.5,999,-1,0,-1
49506,-79.1,-112.35,49,1,8.5,999,-1,0,-1
49507,-78.03,-112.97,49,1,8.5,999,-1,0,-1
49508,-78.87,-111.82,49,1,8.5,999,-1,0,-1
49509,-79.66,-114.03,49,1,9,999,-1,0,-1
49510,109.18,209.87,49,1,6.5,999,-1,0,-1
49511,107.81,212.24,49,1,6.5,999,-1,0,-1
49512,109.33,208.88,49,1,6.5,999,-1,0,-1
49513,107.11,209.53,49,1,6.5,999,-1,0,-1
49514,108.31,211.72,49,1,6.5,999,-1,0,-1
49515,109.77,208.28,49,1,6.5,999,-1,0,-1
49516,110.73,211.03,49,1,6.5,999,-1,0,-1
49517,107.73,207.62,49,1,6.5,999,-1,0,-1
49518,109.9,207.96,49,1,6.5,999,-1,0,-1
49519,110.22,211.51,49,1,6.5,999,-1,0,-1
49520,-100.48,213.8,49,1,5.5,999,-1,0,-1
49521,-95.25,212.26,49,1,5.5,999,-1,0,-1
49522,-97.29,218.27,49,1,5.5,999,-1,0,-1
49523,-97.01,216.37,49,1,5.5,999,-1,0,-1
49524,-97.73,217.32,49,1,5.5,999,-1,0,-1
49525,-98.47,216.23,49,1,5.5,999,-1,0,-1
49526,-99.16,213.09,49,1,5.5,999,-1,0,-1
49527,-98.47,216.08,49,1,5.5,999,-1,0,-1
49528,-99.24,214.48,49,1,5.5,999,-1,0,-1
49529,-96.57,219.69,49,1,5.5,999,-1,0,-1
49530,-18.03,-97.53,49,1,6,999,-1,0,-1
49531,-13.84,-95.66,49,1,6,999,-1,0,-1
49532,-15.65,-95.53,49,1,6,999,-1,0,-1
49533,-18.64,-97.08,49,1,6,999,-1,0,-1
49534,-13.69,-90.51,49,1,6,999,-1,0,-1
49535,-18.04,-94.67,49,1,6,999,-1,0,-1
49536,-17.49,-98.56,49,1,6,999,-1,0,-1
49537,-15.67,-97.67,49,1,6,999,-1,0,-1
49538,-20.43,-99.15,49,1,6,999,-1,0,-1
49539,-13.24,-94.4,49,1,6,999,-1,0,-1
49540,-8.13,-39.31,49,1,15.5,999,-1,0,-1
49541,-8.85,-39.36,49,1,15.5,999,-1,0,-1
49542,-8.26,-34.46,49,1,11.5,999,-1,0,-1
49543,-6.34,-41.38,49,1,16,999,-1,0,-1
49544,-4.02,-37.73,49,1,15.5,999,-1,0,-1
49545,-10.63,-36.65,49,1,14,999,-1,0,-1
49546,-8.4,-37.47,49,1,14.5,999,-1,0,-1
49547,-6.71,-36.78,49,1,12.5,999,-1,0,-1
49548,-10.46,-39.72,49,1,15.5,999,-1,0,-1
49549,-8.29,-40.14,49,1,15.5,999,-1,0,-1
49550,-38.87,67.64,49,1,5.5,999,-1,0,-1
49551,-40.89,66.71,49,1,5.5,999,-1,0,-1
49552,-40.48,69.76,49,1,5.5,999,-1,0,-1
49553,-38.05,66.95,49,1,5.5,999,-1,0,-1
49554,-39.96,66.93,49,1,5.5,999,-1,0,-1
49555,-38.93,70.46,49,1,5.5,999,-1,0,-1
49556,-39.53,66.23,49,1,5.5,999,-1,0,-1
49557,-35.6,64.89,49,1,5.5,999,-1,0,-1
49558,-37.33,65.58,49,1,5.5,999,-1,0,-1
49559,-34.82,63.07,49,1,5.5,999,-1,0,-1
49560,32.95,-103.92,49,1,5.5,999,-1,0,-1
49561,35.6,-106.12,49,1,5.5,999,-1,0,-1
49562,35.43,-100.76,49,1,5.5,999,-1,0,-1
49563,36.96,-104.65,49,1,5.5,999,-1,0,-1
49564,38.29,-105.32,49,1,5.5,999,-1,0,-1
49565,37.59,-101.73,49,1,5.5,999,-1,0,-1
49566,35.58,-106,49,1,5.5,999,-1,0,-1
49567,38.5,-105.04,49,1,5.5,999,-1,0,-1
49568,34.7,-101.36,49,1,5.5,999,-1,0,-1
49569,32.59,-106.43,49,1,5.5,999,-1,0,-1
49570,-180.48,153.37,49,1,15.5,999,-1,0,-1
49571,-183.77,154.78,49,1,15,999,-1,0,-1
49572,-182.49,154.46,49,1,15.5,999,-1,0,-1
49573,-182.14,157.45,49,1,14.5,999,-1,0,-1
49574,-181.41,152.31,49,1,15.5,999,-1,0,-1
49575,-182.27,154.46,49,1,15.5,999,-1,0,-1
49576,-181.69,155.16,49,1,15.5,999,-1,0,-1
49577,-180.34,153.75,49,1,15.5,999,-1,0,-1
49578,-179.73,150.56,49,1,15.5,999,-1,0,-1
49579,-181.26,153.01,49,1,15.5,999,-1,0,-1
49580,83.59,-144.13,49,1,6,999,-1,0,-1
49581,80.48,-142.5,49,1,6,999,-1,0,-1
49582,81.98,-143.29,49,1,6,999,-1,0,-1
49583,85.09,-143.2,49,1,6,999,-1,0,-1
49584,82.39,-144.33,49,1,6,999,-1,0,-1
49585,82.07,-144.91,49,1,6,999,-1,0,-1
49586,80.5,-146.42,49,1,6,999,-1,0,-1
49587,78.93,-144.96,49,1,6,999,-1,0,-1
49588,78.86,-143.47,49,1,6,999,-1,0,-1
49589,85.28,-142.22,49,1,6,999,-1,0,-1
49590,219.47,-112.79,49,1,5.5,999,-1,0,-1
49591,216.6,-111.31,49,1,5.5,999,-1,0,-1
49592,218.81,-110.58,49,1,5.5,999,-1,0,-1
49593,221.9,-108.12,49,1,5.5,999,-1,0,-1
49594,216.36,-110.57,49,1,5.5,999,-1,0,-1
49595,221.72,-110.42,49,1,5.5,999,-1,0,-1
49596,217.08,-110.33,49,1,5.5,999,-1,0,-1
49597,218.08,-110.07,49,1,5.5,999,-1,0,-1
49598,219.08,-114.61,49,1,5.5,999,-1,0,-1
49599,222.2,-111.42,49,1,5.5,999,-1,0,-1
49600,-33.6,119.32,49,1,5.5,999,-1,0,-1
49601,-35.4,113.21,49,1,5.5,999,-1,0,-1
